조회권역코드,조회권역명,수집일시_UTC,dcls_month,fin_co_no,kor_co_nm,fin_prdt_cd,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,max_limit,dcls_strt_day,dcls_end_day,fin_co_subm_day,intr_rate_type,intr_rate_type_nm,rsrv_type,rsrv_type_nm,save_trm,intr_rate,intr_rate2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310010,정기적금,영업점,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 1억원,,20260820,,202608201500,S,단리,S,정액적립식,36,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310010,정기적금,영업점,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 1억원,,20260820,,202608201500,M,복리,S,정액적립식,36,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310013,정기적금-모바일,스마트폰,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 5천만원,,20260820,,202608201500,S,단리,S,정액적립식,6,2.2,2.2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310013,정기적금-모바일,스마트폰,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 5천만원,,20260820,,202608201500,M,복리,S,정액적립식,6,2.2,2.2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310013,정기적금-모바일,스마트폰,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 5천만원,,20260820,,202608201500,S,단리,S,정액적립식,12,3.2,3.2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310013,정기적금-모바일,스마트폰,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 5천만원,,20260820,,202608201500,M,복리,S,정액적립식,12,3.2,3.2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310013,정기적금-모바일,스마트폰,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 5천만원,,20260820,,202608201500,S,단리,S,정액적립식,24,3.1,3.1
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310013,정기적금-모바일,스마트폰,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 5천만원,,20260820,,202608201500,M,복리,S,정액적립식,24,3.1,3.1
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310013,정기적금-모바일,스마트폰,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 5천만원,,20260820,,202608201500,S,단리,S,정액적립식,36,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310013,정기적금-모바일,스마트폰,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 5천만원,,20260820,,202608201500,M,복리,S,정액적립식,36,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310011,정기적금-인터넷,인터넷,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 1억원,,20260820,,202608201500,S,단리,S,정액적립식,6,2.2,2.2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310011,정기적금-인터넷,인터넷,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 1억원,,20260820,,202608201500,M,복리,S,정액적립식,6,2.2,2.2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310011,정기적금-인터넷,인터넷,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 1억원,,20260820,,202608201500,S,단리,S,정액적립식,12,3.5,3.5
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310011,정기적금-인터넷,인터넷,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 1억원,,20260820,,202608201500,M,복리,S,정액적립식,12,3.5,3.5
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310011,정기적금-인터넷,인터넷,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 1억원,,20260820,,202608201500,S,단리,S,정액적립식,24,3.1,3.1
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310011,정기적금-인터넷,인터넷,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 1억원,,20260820,,202608201500,M,복리,S,정액적립식,24,3.1,3.1
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310011,정기적금-인터넷,인터넷,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 1억원,,20260820,,202608201500,S,단리,S,정액적립식,36,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010460,평택저축은행,310011,정기적금-인터넷,인터넷,"1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율",없음,1,제한없음,보호금융상품 1인당 최고 1억원,,20260820,,202608201500,M,복리,S,정액적립식,36,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010356,푸른저축은행,2001,푸른 정기적금,"영업점,인터넷,스마트폰","만기 후 보통예금 금리에 연동
(단, 만기 1개월 경과시점까지는 약정금리와 동일상품의 만기시점 고시금리 중 낮은 금리 적용)",없음,1,제한없음,"- 중도해지금리
1개월 미만 : 0.20%,
6개월 미만 : 1.90%, 
12개월 미만 : 2.27%,
12개월 이상 : 2.30%",,20260820,,202608201500,S,단리,S,정액적립식,6,3.8,3.8
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010356,푸른저축은행,2001,푸른 정기적금,"영업점,인터넷,스마트폰","만기 후 보통예금 금리에 연동
(단, 만기 1개월 경과시점까지는 약정금리와 동일상품의 만기시점 고시금리 중 낮은 금리 적용)",없음,1,제한없음,"- 중도해지금리
1개월 미만 : 0.20%,
6개월 미만 : 1.90%, 
12개월 미만 : 2.27%,
12개월 이상 : 2.30%",,20260820,,202608201500,S,단리,S,정액적립식,12,4.2,4.2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010356,푸른저축은행,2001,푸른 정기적금,"영업점,인터넷,스마트폰","만기 후 보통예금 금리에 연동
(단, 만기 1개월 경과시점까지는 약정금리와 동일상품의 만기시점 고시금리 중 낮은 금리 적용)",없음,1,제한없음,"- 중도해지금리
1개월 미만 : 0.20%,
6개월 미만 : 1.90%, 
12개월 미만 : 2.27%,
12개월 이상 : 2.30%",,20260820,,202608201500,S,단리,S,정액적립식,24,4.2,4.2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010356,푸른저축은행,2002,프리스타일 적금,"영업점,인터넷,스마트폰","만기 후 보통예금 금리에 연동
(단, 만기 1개월 경과시점까지는 약정금리와 동일상품의 만기시점 고시금리 중 낮은 금리 적용)",없음,1,개인,"- 중도해지금리
1개월 미만 : 0.20%,
3개월 미만 : 1.60%,
6개월 미만 : 1.85%, 
12개월 미만 : 1.94%,
12개월 이상 : 1.95% 

- 1인 1계좌만 가능
- 최고한도 : 5억원",500000000,20260820,,202608201500,S,단리,F,자유적립식,12,3.7,3.7
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010356,푸른저축은행,2002,프리스타일 적금,"영업점,인터넷,스마트폰","만기 후 보통예금 금리에 연동
(단, 만기 1개월 경과시점까지는 약정금리와 동일상품의 만기시점 고시금리 중 낮은 금리 적용)",없음,1,개인,"- 중도해지금리
1개월 미만 : 0.20%,
3개월 미만 : 1.60%,
6개월 미만 : 1.85%, 
12개월 미만 : 1.94%,
12개월 이상 : 1.95% 

- 1인 1계좌만 가능
- 최고한도 : 5억원",500000000,20260820,,202608201500,S,단리,F,자유적립식,24,3.7,3.7
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,310002,1Q비대면정기적금,"인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리",없음,1,제한없음,"1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",,20260820,,202608201500,M,복리,S,정액적립식,6,2.7,2.7
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,310002,1Q비대면정기적금,"인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리",없음,1,제한없음,"1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",,20260820,,202608201500,S,단리,S,정액적립식,6,2.7,2.7
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,310002,1Q비대면정기적금,"인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리",없음,1,제한없음,"1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",,20260820,,202608201500,M,복리,S,정액적립식,12,3.5,3.5
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,310002,1Q비대면정기적금,"인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리",없음,1,제한없음,"1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",,20260820,,202608201500,S,단리,S,정액적립식,12,3.5,3.5
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,310002,1Q비대면정기적금,"인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리",없음,1,제한없음,"1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",,20260820,,202608201500,M,복리,S,정액적립식,24,3.3,3.3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,310002,1Q비대면정기적금,"인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리",없음,1,제한없음,"1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",,20260820,,202608201500,S,단리,S,정액적립식,24,3.3,3.3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,310002,1Q비대면정기적금,"인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리",없음,1,제한없음,"1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",,20260820,,202608201500,M,복리,S,정액적립식,36,3.3,3.3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,310002,1Q비대면정기적금,"인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리",없음,1,제한없음,"1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",,20260820,,202608201500,S,단리,S,정액적립식,36,3.3,3.3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,310001,정기적금,"영업점,인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","* 최고우대금리 : 2.4%
- 인터넷/스마트뱅킹/모바일브랜치/SB톡톡(비대면)가입시 : 0.1%

사회적배려대상 고객가입시 (영업점 가입,1인 1계좌(활동좌),월 불입금 50만원 까지)
:2.4%

※ 단위는 연%p",1,제한없음,"1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",,20260820,,202608201500,S,단리,S,정액적립식,6,2.6,2.7
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,310001,정기적금,"영업점,인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","* 최고우대금리 : 2.4%
- 인터넷/스마트뱅킹/모바일브랜치/SB톡톡(비대면)가입시 : 0.1%

사회적배려대상 고객가입시 (영업점 가입,1인 1계좌(활동좌),월 불입금 50만원 까지)
:2.4%

※ 단위는 연%p",1,제한없음,"1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",,20260820,,202608201500,M,복리,S,정액적립식,6,2.6,2.7
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,310001,정기적금,"영업점,인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","* 최고우대금리 : 2.4%
- 인터넷/스마트뱅킹/모바일브랜치/SB톡톡(비대면)가입시 : 0.1%

사회적배려대상 고객가입시 (영업점 가입,1인 1계좌(활동좌),월 불입금 50만원 까지)
:2.4%

※ 단위는 연%p",1,제한없음,"1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",,20260820,,202608201500,S,단리,S,정액적립식,12,3.4,5.8
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,310001,정기적금,"영업점,인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","* 최고우대금리 : 2.4%
- 인터넷/스마트뱅킹/모바일브랜치/SB톡톡(비대면)가입시 : 0.1%

사회적배려대상 고객가입시 (영업점 가입,1인 1계좌(활동좌),월 불입금 50만원 까지)
:2.4%

※ 단위는 연%p",1,제한없음,"1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",,20260820,,202608201500,M,복리,S,정액적립식,12,3.4,5.8
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,310001,정기적금,"영업점,인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","* 최고우대금리 : 2.4%
- 인터넷/스마트뱅킹/모바일브랜치/SB톡톡(비대면)가입시 : 0.1%

사회적배려대상 고객가입시 (영업점 가입,1인 1계좌(활동좌),월 불입금 50만원 까지)
:2.4%

※ 단위는 연%p",1,제한없음,"1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",,20260820,,202608201500,S,단리,S,정액적립식,24,3.2,3.3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,310001,정기적금,"영업점,인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","* 최고우대금리 : 2.4%
- 인터넷/스마트뱅킹/모바일브랜치/SB톡톡(비대면)가입시 : 0.1%

사회적배려대상 고객가입시 (영업점 가입,1인 1계좌(활동좌),월 불입금 50만원 까지)
:2.4%

※ 단위는 연%p",1,제한없음,"1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",,20260820,,202608201500,M,복리,S,정액적립식,24,3.2,3.3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,310001,정기적금,"영업점,인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","* 최고우대금리 : 2.4%
- 인터넷/스마트뱅킹/모바일브랜치/SB톡톡(비대면)가입시 : 0.1%

사회적배려대상 고객가입시 (영업점 가입,1인 1계좌(활동좌),월 불입금 50만원 까지)
:2.4%

※ 단위는 연%p",1,제한없음,"1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",,20260820,,202608201500,S,단리,S,정액적립식,36,3.2,3.3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,310001,정기적금,"영업점,인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","* 최고우대금리 : 2.4%
- 인터넷/스마트뱅킹/모바일브랜치/SB톡톡(비대면)가입시 : 0.1%

사회적배려대상 고객가입시 (영업점 가입,1인 1계좌(활동좌),월 불입금 50만원 까지)
:2.4%

※ 단위는 연%p",1,제한없음,"1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",,20260820,,202608201500,M,복리,S,정액적립식,36,3.2,3.3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,240010,파란 하늘 정기적금,"영업점,인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","당 저축은행 APP 월1회 이상 로그인 기록 횟수에 따라 차등적용+2.0%
(7회~9회:0.5%/10회~11회:1.0%/ 12회이상:2.0%)
*월 최대 로그인 기록은 1회로 제한 적용(ex.12월 3회 로그인→12월 실적 1회 인정)
당 저축은행 개인(신용)정보 수집·이용 제공동의(상품서비스 안내 등) 및 상품서비스 안내수단 전체 동의 시 1.0%",3,"개인(1인,1계좌에 한함_활동좌기준)","1.6개월 유지시 중도해지 시점 적용된 기본금리+우대금리 이자를 지급하는 정기적금

2. 가입금액 : 1만원이상~100만원이하

3. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상~6개월 미만
약정금리x(경과월수/계약월수)x60%
(최저금리 : 약정금리 * 50%)

-6개월 이상: 해지시점 기본금리+우대금리",1000000,20260820,,202608201500,S,단리,S,정액적립식,12,2,5
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,240010,파란 하늘 정기적금,"영업점,인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","당 저축은행 APP 월1회 이상 로그인 기록 횟수에 따라 차등적용+2.0%
(7회~9회:0.5%/10회~11회:1.0%/ 12회이상:2.0%)
*월 최대 로그인 기록은 1회로 제한 적용(ex.12월 3회 로그인→12월 실적 1회 인정)
당 저축은행 개인(신용)정보 수집·이용 제공동의(상품서비스 안내 등) 및 상품서비스 안내수단 전체 동의 시 1.0%",3,"개인(1인,1계좌에 한함_활동좌기준)","1.6개월 유지시 중도해지 시점 적용된 기본금리+우대금리 이자를 지급하는 정기적금

2. 가입금액 : 1만원이상~100만원이하

3. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상~6개월 미만
약정금리x(경과월수/계약월수)x60%
(최저금리 : 약정금리 * 50%)

-6개월 이상: 해지시점 기본금리+우대금리",1000000,20260820,,202608201500,M,복리,S,정액적립식,12,2,5
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,240010,파란 하늘 정기적금,"영업점,인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","당 저축은행 APP 월1회 이상 로그인 기록 횟수에 따라 차등적용+2.0%
(7회~9회:0.5%/10회~11회:1.0%/ 12회이상:2.0%)
*월 최대 로그인 기록은 1회로 제한 적용(ex.12월 3회 로그인→12월 실적 1회 인정)
당 저축은행 개인(신용)정보 수집·이용 제공동의(상품서비스 안내 등) 및 상품서비스 안내수단 전체 동의 시 1.0%",3,"개인(1인,1계좌에 한함_활동좌기준)","1.6개월 유지시 중도해지 시점 적용된 기본금리+우대금리 이자를 지급하는 정기적금

2. 가입금액 : 1만원이상~100만원이하

3. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상~6개월 미만
약정금리x(경과월수/계약월수)x60%
(최저금리 : 약정금리 * 50%)

-6개월 이상: 해지시점 기본금리+우대금리",1000000,20260820,,202608201500,S,단리,S,정액적립식,24,2,5
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0013166,하나저축은행,240010,파란 하늘 정기적금,"영업점,인터넷,스마트폰","-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","당 저축은행 APP 월1회 이상 로그인 기록 횟수에 따라 차등적용+2.0%
(7회~9회:0.5%/10회~11회:1.0%/ 12회이상:2.0%)
*월 최대 로그인 기록은 1회로 제한 적용(ex.12월 3회 로그인→12월 실적 1회 인정)
당 저축은행 개인(신용)정보 수집·이용 제공동의(상품서비스 안내 등) 및 상품서비스 안내수단 전체 동의 시 1.0%",3,"개인(1인,1계좌에 한함_활동좌기준)","1.6개월 유지시 중도해지 시점 적용된 기본금리+우대금리 이자를 지급하는 정기적금

2. 가입금액 : 1만원이상~100만원이하

3. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상~6개월 미만
약정금리x(경과월수/계약월수)x60%
(최저금리 : 약정금리 * 50%)

-6개월 이상: 해지시점 기본금리+우대금리",1000000,20260820,,202608201500,M,복리,S,정액적립식,24,2,5
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010537,한국투자저축은행,310005,한투 ACE e-정기적금,"인터넷,스마트폰","- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규기본이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,1,제한없음,계약금액 1만원이상(월부금제한없음),,20260820,,202608201500,S,단리,S,정액적립식,6,3.1,3.1
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010537,한국투자저축은행,310005,한투 ACE e-정기적금,"인터넷,스마트폰","- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규기본이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,1,제한없음,계약금액 1만원이상(월부금제한없음),,20260820,,202608201500,S,단리,S,정액적립식,12,3.9,3.9
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010537,한국투자저축은행,310005,한투 ACE e-정기적금,"인터넷,스마트폰","- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규기본이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,1,제한없음,계약금액 1만원이상(월부금제한없음),,20260820,,202608201500,S,단리,S,정액적립식,24,3.7,3.7
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010537,한국투자저축은행,310005,한투 ACE e-정기적금,"인터넷,스마트폰","- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규기본이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,1,제한없음,계약금액 1만원이상(월부금제한없음),,20260820,,202608201500,S,단리,S,정액적립식,36,3.4,3.4
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010537,한국투자저축은행,310006,한투 ACE e-정기적금(자유적립식),"인터넷,스마트폰","- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규기본이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,1,제한없음,계약금액 1만원이상(초입금 납입한도금액내 자유불입.단 2회차부터는 매월 입금합계액이 가입한도의 10/100 초과할수 없음),,20260820,,202608201500,S,단리,F,자유적립식,6,2.3,2.3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010537,한국투자저축은행,310006,한투 ACE e-정기적금(자유적립식),"인터넷,스마트폰","- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규기본이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,1,제한없음,계약금액 1만원이상(초입금 납입한도금액내 자유불입.단 2회차부터는 매월 입금합계액이 가입한도의 10/100 초과할수 없음),,20260820,,202608201500,S,단리,F,자유적립식,12,3.65,3.65
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010537,한국투자저축은행,310006,한투 ACE e-정기적금(자유적립식),"인터넷,스마트폰","- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규기본이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,1,제한없음,계약금액 1만원이상(초입금 납입한도금액내 자유불입.단 2회차부터는 매월 입금합계액이 가입한도의 10/100 초과할수 없음),,20260820,,202608201500,S,단리,F,자유적립식,24,2,2
